Area/SCP,isNA,IDna,IDnz,IDct,IZna,ODna,ODnz,ODct,OZna,IDnzPct,ODnzPct,IZnaPct,OZnaPct
"('R185', '00-00-01')",0,0,13963,14890,0,0,14279,14890,0,0.9377434519811956,0.9589657488247144,0.0,0.0
"('A058', '01-00-02')",0,0,14377,15004,0,0,14200,15004,0,0.9582111436950148,0.946414289522794,0.0,0.0
"('R634', '00-03-01')",0,0,10278,10839,0,0,10489,10839,0,0.9482424577913092,0.9677091982655226,0.0,0.0
"('A046', '00-00-00')",0,0,13768,15111,0,0,13519,15111,0,0.9111243465025478,0.8946462841638542,0.0,0.0
"('N092', '03-06-00')",0,0,13802,14998,0,0,13758,14998,0,0.920256034137885,0.9173223096412856,0.0,0.0
"('H006', '01-00-01')",0,0,14063,14947,0,0,14199,14947,0,0.940857697196762,0.9499565130126448,0.0,0.0
"('A013', '01-06-02')",0,0,5098,5351,0,0,5055,5351,0,0.9527191179218838,0.9446832367781725,0.0,0.0
"('N602', '00-05-00')",14836,0,3898,14836,0,0,0,14836,14836,0.2627392828255595,0.0,0.0,1.0
"('R131', '00-06-01')",0,0,0,0,0,0,0,0,0,,,,
"('C026', '01-06-00')",0,0,14247,14824,0,0,13151,14824,0,0.9610766324878576,0.8871424716675661,0.0,0.0
"('B013', '01-05-00')",14801,0,1647,14801,0,0,0,14801,14801,0.1112762651172218,0.0,0.0,1.0
"('N317', '02-00-01')",0,0,13615,14856,0,0,13918,14856,0,0.9164647280560044,0.9368605277329024,0.0,0.0
"('R131', '00-06-03')",0,0,0,0,0,0,0,0,0,,,,
"('A013', '01-06-00')",0,0,5013,5351,0,0,5001,5351,0,0.9368342365912914,0.9345916651093252,0.0,0.0
"('N526', '02-00-04')",0,0,14596,14870,0,0,14632,14870,0,0.9815736381977136,0.9839946200403497,0.0,0.0
"('R530', '00-00-04')",0,0,14816,14864,0,0,14838,14864,0,0.9967707212055974,0.9982508073196986,0.0,0.0
"('N329', '00-00-00')",0,0,10625,15038,0,0,14932,15038,0,0.7065434233275701,0.9929511903178614,0.0,0.0
"('N203', '00-03-05')",0,0,1617,14998,0,0,2307,14998,0,0.1078143752500333,0.1538205094012535,0.0,0.0
"('R221', '01-03-00')",0,0,14983,15083,0,0,15048,15083,0,0.9933700192269442,0.9976795067294304,0.0,0.0
"('PTH05', '00-01-05')",0,0,12002,13711,0,0,12673,13711,0,0.8753555539347969,0.9242943621909416,0.0,0.0
"('R301', '00-00-01')",0,0,14457,14871,0,0,14755,14871,0,0.9721605809965704,0.9921995830811648,0.0,0.0
"('R524', '00-00-02')",0,0,14531,14895,0,0,14569,14895,0,0.9755622692178584,0.9781134608929172,0.0,0.0
"('A046', '00-00-02')",0,0,14760,15110,0,0,13593,15110,0,0.9768365320979484,0.8996029119788219,0.0,0.0
"('R147', '04-05-01')",15011,0,0,15011,15011,0,858,15011,0,0.0,0.0571580840716807,1.0,0.0
"('A058', '01-00-00')",0,0,14077,14754,0,0,14609,14754,0,0.9541141385387014,0.9901721567032667,0.0,0.0
"('R185', '00-00-03')",0,0,13814,14881,0,0,14052,14881,0,0.9282978294469456,0.9442913782675896,0.0,0.0
"('N120A', '01-00-02')",0,0,14723,14946,0,0,14903,14946,0,0.985079619965208,0.9971229760471028,0.0,0.0
"('R229', '01-00-05')",0,0,13343,13903,0,0,13519,13903,0,0.9597209235416816,0.9723800618571532,0.0,0.0
"('R406', '00-00-02')",0,0,13680,14927,0,0,12797,14927,0,0.9164601058484624,0.8573055536946473,0.0,0.0
"('A085', '02-05-00')",14886,0,0,14886,14886,0,112,14886,0,0.0,0.0075238479107886,1.0,0.0
"('R289', '00-00-01')",0,0,14640,14917,0,0,14861,14917,0,0.9814305825568144,0.996245893946504,0.0,0.0
"('N600', '00-00-01')",0,0,13198,14053,0,0,13608,14053,0,0.9391588984558458,0.9683341635238027,0.0,0.0
"('N072', '05-00-02')",0,0,14291,15022,0,0,14562,15022,0,0.951338037544934,0.9693782452403142,0.0,0.0
"('A011', '01-03-03')",0,0,3596,4295,0,0,3908,4295,0,0.8372526193247962,0.9098952270081492,0.0,0.0
"('N505', '02-00-07')",0,0,14751,15008,0,0,14942,15008,0,0.9828757995735607,0.9956023454157784,0.0,0.0
"('N305A', '00-00-00')",0,0,14496,14954,0,0,14835,14954,0,0.9693727430787747,0.9920422629396816,0.0,0.0
"('R628', '00-00-00')",0,0,13391,14101,0,0,13685,14101,0,0.949648961066591,0.970498546202397,0.0,0.0
"('N525', '01-00-04')",0,0,14799,14921,0,0,14869,14921,0,0.9918236043160646,0.9965149788888144,0.0,0.0
"('PTH13', '00-04-00')",0,0,13117,14083,0,0,13052,14083,0,0.9314066605126748,0.926791166654832,0.0,0.0
"('R526', '00-05-01')",0,0,14633,15081,0,0,14934,15081,0,0.9702937470989988,0.990252635766859,0.0,0.0
"('R322', '00-00-02')",0,0,4,198,0,0,4,198,0,0.0202020202020202,0.0202020202020202,0.0,0.0
"('N531', '01-00-02')",0,0,14334,14963,0,0,14750,14963,0,0.95796297533917,0.9857648867205774,0.0,0.0
"('N314', '01-00-01')",0,0,14687,14940,0,0,14797,14940,0,0.983065595716198,0.9904283801874164,0.0,0.0
"('R507', '00-00-01')",0,0,13580,14905,0,0,13003,14905,0,0.9111036564911104,0.8723918148272392,0.0,0.0
"('N309A', '00-03-00')",0,0,12564,15148,0,0,14682,15148,0,0.8294164246105097,0.9692368629522048,0.0,0.0
"('A084', '01-00-03')",0,0,4786,6009,0,0,3638,6009,0,0.7964719587285738,0.6054251955400233,0.0,0.0
"('R106', '01-00-04')",0,0,295,6434,0,0,309,6434,0,0.0458501709667392,0.0480261112838047,0.0,0.0
"('N124', '00-00-01')",0,0,14850,14955,0,0,14923,14955,0,0.9929789368104311,0.9978602474088932,0.0,0.0
"('N701', '00-00-02')",0,0,9774,10071,0,0,9994,10071,0,0.970509383378016,0.9923542845794856,0.0,0.0
"('N025', '01-06-00')",0,0,14796,15081,0,0,14919,15081,0,0.9811020489357468,0.9892580067634772,0.0,0.0
"('N700A', '01-00-05')",0,0,9792,10052,0,0,9980,10052,0,0.974134500596896,0.9928372463191404,0.0,0.0
"('A034', '03-00-01')",0,0,14815,15068,0,0,15050,15068,0,0.983209450491107,0.9988054154499602,0.0,0.0
"('R246', '00-00-04')",0,0,14348,15035,0,0,14689,15035,0,0.9543066178915864,0.9769870302627204,0.0,0.0
"('R143', '02-00-02')",0,0,14661,14977,0,0,14862,14977,0,0.9789009815049744,0.9923215597249117,0.0,0.0
"('PTH16', '01-00-08')",0,0,10351,14049,0,0,10728,14049,0,0.7367784183927681,0.763613068545804,0.0,0.0
"('R252', '00-00-02')",0,0,14532,15122,0,0,14715,15122,0,0.9609839968258168,0.9730855706917074,0.0,0.0
"('N330', '00-06-00')",0,0,14371,14980,0,0,14311,14980,0,0.9593457943925232,0.9553404539385848,0.0,0.0
"('R422', '00-00-01')",0,0,13485,13783,0,0,13650,13783,0,0.9783791627367048,0.9903504316912138,0.0,0.0
"('R612', '01-00-01')",0,0,14251,14927,0,0,12812,14927,0,0.9547129362899444,0.8583104441615864,0.0,0.0
"('R206', '02-03-03')",0,0,12844,14875,0,0,14052,14875,0,0.8634621848739495,0.9446722689075632,0.0,0.0
"('B014', '00-03-02')",0,0,0,0,0,0,0,0,0,,,,
"('H001', '00-06-01')",0,0,14762,15093,0,0,14816,15093,0,0.978069303650699,0.9816471211820048,0.0,0.0
"('R523', '00-00-02')",0,0,14656,14997,0,0,14821,14997,0,0.9772621190904848,0.9882643195305728,0.0,0.0
"('R306', '00-00-01')",0,0,14405,14823,0,0,14471,14823,0,0.9718005801794508,0.9762531201511164,0.0,0.0
"('R238', '00-03-02')",0,0,13343,15151,0,0,14795,15151,0,0.8806679427100521,0.9765032011088376,0.0,0.0
"('N001', '01-06-03')",0,0,14388,14959,0,0,14470,14959,0,0.9618289992646568,0.9673106491075608,0.0,0.0
"('C021', '00-00-00')",0,0,13486,13620,0,0,13507,13620,0,0.9901615271659324,0.9917033773861968,0.0,0.0
"('N100', '00-00-02')",0,0,14377,14966,0,0,14479,14966,0,0.9606441266871576,0.96745957503675,0.0,0.0
"('R163', '01-00-01')",0,0,14451,14876,0,0,14532,14876,0,0.97143049206776,0.976875504167787,0.0,0.0
"('A055', '00-00-04')",0,0,14308,15001,0,0,14295,15001,0,0.9538030797946804,0.95293647090194,0.0,0.0
"('N141', '00-00-04')",0,0,14253,14995,0,0,14465,14995,0,0.9505168389463154,0.964654884961654,0.0,0.0
"('R627', '00-03-05')",0,0,0,0,0,0,0,0,0,,,,
"('A041', '00-00-02')",0,0,14680,15147,0,0,14728,15147,0,0.9691688123060672,0.972337756651482,0.0,0.0
"('R108A', '05-03-00')",0,0,3441,6346,0,0,5272,6346,0,0.5422313268200442,0.8307595335644501,0.0,0.0
"('R160', '02-00-01')",0,0,14207,14970,0,0,13974,14970,0,0.9490313961255844,0.9334669338677356,0.0,0.0
"('J009', '00-00-00')",0,0,14899,14991,0,0,14959,14991,0,0.9938629844573412,0.9978653858982056,0.0,0.0
"('N416', '01-05-01')",14810,0,0,14810,14810,0,94,14810,0,0.0,0.0063470627954085,1.0,0.0
"('S101', '00-00-02')",0,0,13606,15299,0,0,52,15299,0,0.8893391724949343,0.0033989149617622,0.0,0.0
"('N212', '01-00-02')",0,0,13759,14275,0,0,14049,14275,0,0.9638528896672504,0.9841681260945708,0.0,0.0
"('R401', '00-00-02')",0,0,14811,14916,0,0,14845,14916,0,0.9929605792437652,0.9952400107267364,0.0,0.0
"('N069', '01-00-00')",0,0,14792,15008,0,0,14837,15008,0,0.9856076759061834,0.988606076759062,0.0,0.0
"('R115', '00-06-00')",0,0,9218,14926,0,0,11285,14926,0,0.6175800616374112,0.7560632453436955,0.0,0.0
"('C008', '00-06-05')",0,0,36,41,0,0,36,41,0,0.8780487804878049,0.8780487804878049,0.0,0.0
"('R204', '02-06-00')",0,0,13135,14460,0,0,13617,14460,0,0.9083679114799448,0.941701244813278,0.0,0.0
"('N519A', '01-01-03')",0,0,14208,15047,0,0,14570,15047,0,0.9442413770186748,0.9682993287698544,0.0,0.0
"('TRAM2', '00-00-00')",0,0,13310,14285,0,0,11651,14285,0,0.9317465873293664,0.8156107805390269,0.0,0.0
"('D016', '00-00-01')",0,0,14366,14994,0,0,14665,14994,0,0.9581165799653196,0.9780578898225956,0.0,0.0
"('N332', '01-05-01')",14899,0,0,14899,14899,0,204,14899,0,0.0,0.013692194106987,1.0,0.0
"('R161B', '00-05-03')",14977,0,0,14977,14977,0,357,14977,0,0.0,0.0238365493757094,1.0,0.0
"('R325', '00-00-02')",0,0,14793,14855,0,0,14834,14855,0,0.9958263211040054,0.9985863345674856,0.0,0.0
"('R645', '00-03-00')",0,0,14517,14996,0,0,14721,14996,0,0.9680581488396904,0.9816617764737264,0.0,0.0
"('N607', '01-06-03')",0,0,14838,14908,0,0,14884,14908,0,0.9953045344781324,0.9983901261067883,0.0,0.0
"('A081', '04-00-03')",0,0,14318,14947,0,0,14893,14947,0,0.957917976851542,0.9963872348966348,0.0,0.0
"('R610', '00-03-00')",0,0,14576,15248,0,0,15192,15248,0,0.9559286463798532,0.9963273871983211,0.0,0.0
"('D008', '00-06-01')",0,0,6907,7338,0,0,7090,7338,0,0.9412646497683292,0.9662033251567184,0.0,0.0
"('R262A', '04-00-03')",0,0,1391,14575,0,0,1557,14575,0,0.0954373927958833,0.1068267581475128,0.0,0.0
"('C012', '01-03-03')",0,0,14863,15110,0,0,14973,15110,0,0.9836532097948378,0.9909331568497683,0.0,0.0
"('N046', '00-00-00')",0,0,14002,14126,0,0,13987,14126,0,0.9912218603992636,0.9901599886733684,0.0,0.0
"('N067', '00-05-00')",0,0,14895,15247,0,0,15200,15247,0,0.9769134911785924,0.9969174263789596,0.0,0.0
"('N098', '00-05-00')",15068,0,3272,15068,0,0,0,15068,15068,0.2171489248739049,0.0,0.0,1.0
"('S101A', '01-00-01')",0,0,13515,14828,0,0,52,14828,0,0.9114513083355812,0.0035068788777987,0.0,0.0
"('A027', '01-03-01')",0,0,14657,14980,0,0,14693,14980,0,0.978437917222964,0.9808411214953272,0.0,0.0
"('H013', '01-00-02')",0,0,14502,15026,0,0,14568,15026,0,0.9651271130041262,0.9695194995341408,0.0,0.0
"('R240', '00-00-03')",0,0,3938,4265,0,0,4110,4265,0,0.9233294255568582,0.9636576787807736,0.0,0.0
"('R551', '01-03-07')",0,0,6003,6700,0,0,6305,6700,0,0.8959701492537313,0.941044776119403,0.0,0.0
"('A006', '00-00-03')",0,0,14206,15104,0,0,14127,15104,0,0.9405455508474576,0.9353151483050848,0.0,0.0
"('B021', '00-04-01')",15027,0,0,15027,15027,0,105,15027,0,0.0,0.0069874226392493,1.0,0.0
"('PTH02', '00-03-00')",0,0,2730,4535,0,0,2309,4535,0,0.6019845644983461,0.5091510474090408,0.0,0.0
"('R621', '00-03-02')",0,0,11226,11912,0,0,11677,11912,0,0.9424110141034252,0.9802719946272668,0.0,0.0
"('R171', '01-00-00')",0,0,14214,14879,0,0,14547,14879,0,0.9553061361650648,0.9776866724914308,0.0,0.0
"('R190', '00-00-02')",0,0,14172,14831,0,0,13977,14831,0,0.9555660440968242,0.9424179084350348,0.0,0.0
"('PTH04', '00-01-02')",0,0,13936,14017,0,0,13997,14017,0,0.9942213027038596,0.9985731611614468,0.0,0.0
"('N519', '00-00-02')",0,0,14311,14990,0,0,14838,14990,0,0.9547031354236156,0.9898599066044028,0.0,0.0
"('R314', '00-00-00')",0,0,14600,14856,0,0,14643,14856,0,0.9827679052234788,0.9856623586429726,0.0,0.0
"('PTH22', '02-05-01')",0,0,841,1170,0,0,1006,1170,0,0.7188034188034188,0.8598290598290599,0.0,0.0
"('PTH19', '02-01-00')",0,0,10156,14478,0,0,9952,14478,0,0.7014781047105954,0.6873877607404337,0.0,0.0
"('N601A', '01-03-03')",0,0,8980,10623,0,0,10003,10623,0,0.8453355925821331,0.941636072672503,0.0,0.0
"('N504', '02-00-00')",0,0,14688,14974,0,0,14870,14974,0,0.9809002270602376,0.9930546280219046,0.0,0.0
"('R173', '00-03-01')",0,0,14293,14946,0,0,14542,14946,0,0.9563093804362373,0.972969356349525,0.0,0.0
"('A025', '01-06-02')",0,0,14765,15071,0,0,14876,15071,0,0.9796961051025148,0.987061243447681,0.0,0.0
"('C008', '00-04-00')",15054,0,2992,15054,0,0,0,15054,15054,0.1987511624817324,0.0,0.0,1.0
"('R236', '00-00-00')",0,0,13597,15144,0,0,14159,15144,0,0.8978473322768094,0.9349577390385632,0.0,0.0
"('H030', '01-00-01')",0,0,14344,14948,0,0,14710,14948,0,0.9595932566229596,0.984078137543484,0.0,0.0
"('PTH20', '03-01-09')",0,0,792,9217,0,0,8013,9217,0,0.0859281761961592,0.8693718129543235,0.0,0.0
"('R119', '00-00-01')",0,0,14209,14811,0,0,14424,14811,0,0.9593545337924516,0.9738707717237188,0.0,0.0
"('R138', '00-05-01')",0,0,1,10805,0,0,461,10805,0,9.254974548819992e-05,0.0426654326700601,0.0,0.0
"('R602', '00-03-01')",0,0,14966,15165,0,0,14999,15165,0,0.9868776788658096,0.9890537421694692,0.0,0.0
"('N110', '00-05-00')",0,0,14185,14990,0,0,14559,14990,0,0.9462975316877918,0.9712474983322216,0.0,0.0
"('N131', '00-00-00')",0,0,14473,14861,0,0,14662,14861,0,0.9738913935805128,0.9866092456766032,0.0,0.0
"('C010', '00-00-02')",0,0,14557,14989,0,0,14663,14989,0,0.9711788645006338,0.978250717192608,0.0,0.0
"('J005', '00-06-01')",0,0,14202,14604,0,0,14417,14604,0,0.9724732949876748,0.9871952889619282,0.0,0.0
"('N091', '02-05-04')",0,0,14129,14721,0,0,13135,14721,0,0.9597853406697916,0.8922627538890021,0.0,0.0
"('R242', '01-03-02')",0,0,14191,14962,0,0,14492,14962,0,0.9484694559550862,0.9685870872877956,0.0,0.0
"('R512', '00-00-00')",0,0,12474,13852,0,0,12961,13852,0,0.9005197805371066,0.9356771585330638,0.0,0.0
"('R200A', '01-00-00')",0,0,14130,14976,0,0,14582,14976,0,0.9435096153846154,0.9736912393162394,0.0,0.0
"('R416', '00-05-00')",14944,0,210,14944,0,0,0,14944,14944,0.0140524625267665,0.0,0.0,1.0
"('R197', '00-00-02')",0,0,14362,14907,0,0,14460,14907,0,0.9634399946333936,0.9700140873415174,0.0,0.0
"('R626', '00-03-02')",0,0,14816,15114,0,0,14890,15114,0,0.9802831811565436,0.9851793039565966,0.0,0.0
"('N095', '00-03-06')",0,0,14860,15133,0,0,14894,15133,0,0.9819599550650896,0.9842067005881188,0.0,0.0
"('PTH05', '00-04-09')",0,0,6,9804,0,0,2802,9804,0,0.0006119951040391,0.2858017135862913,0.0,0.0
"('R319', '01-00-10')",0,0,0,0,0,0,0,0,0,,,,
"('R183', '00-00-04')",0,0,12781,13511,0,0,13061,13511,0,0.9459699504107764,0.9666938050477388,0.0,0.0
"('B020', '00-06-03')",14956,0,0,14956,14956,0,179,14956,0,0.0,0.0119684407595613,1.0,0.0
"('H041', '00-06-00')",0,0,13836,14486,0,0,12924,14486,0,0.9551290901560128,0.8921717520364489,0.0,0.0
"('N016A', '00-03-01')",0,0,12792,13758,0,0,13492,13758,0,0.9297863061491496,0.9806657944468672,0.0,0.0
"('PTH03', '00-01-02')",0,0,9160,9254,0,0,9200,9254,0,0.9898422303868596,0.9941646855413876,0.0,0.0
"('N400A', '02-06-01')",0,0,13788,15008,0,0,13821,15008,0,0.9187100213219616,0.9209088486140724,0.0,0.0
"('PTH22', '00-04-02')",0,0,1083,7956,0,0,3862,7956,0,0.1361236802413273,0.4854198089492207,0.0,0.0
"('R244A', '01-06-01')",0,0,13597,14872,0,0,14056,14872,0,0.9142684238838084,0.9451317912856374,0.0,0.0
"('R210A', '03-03-02')",0,0,14809,14902,0,0,14815,14902,0,0.9937592269494028,0.9941618574687962,0.0,0.0
"('N606', '00-00-06')",0,0,14983,15108,0,0,15018,15108,0,0.991726237754832,0.994042891183479,0.0,0.0
"('N029', '01-00-01')",0,0,13753,14996,0,0,14452,14996,0,0.917111229661243,0.9637236596425712,0.0,0.0
"('N083', '01-00-01')",0,0,14447,15062,0,0,15030,15062,0,0.9591687690877706,0.9978754481476564,0.0,0.0
"('D003', '00-00-00')",0,0,11253,12090,0,0,11601,12090,0,0.9307692307692308,0.9595533498759306,0.0,0.0
"('N182', '00-06-00')",0,0,12255,13690,0,0,13352,13690,0,0.8951789627465303,0.975310445580716,0.0,0.0
"('N504', '02-10-05')",0,0,0,0,0,0,0,0,0,,,,
"('N130', '01-04-00')",0,0,368,14768,0,0,2,14768,0,0.0249187432286023,0.0001354279523293,0.0,0.0
"('R231', '00-00-00')",0,0,14471,14966,0,0,14613,14966,0,0.9669250300681544,0.9764132032607244,0.0,0.0
"('N557', '00-03-01')",0,0,12962,14802,0,0,13101,14802,0,0.8756924739900014,0.8850830968788002,0.0,0.0
"('R245', '00-05-00')",0,0,14764,14966,0,0,14836,14966,0,0.986502739542964,0.9913136442603234,0.0,0.0
"('R534', '01-03-02')",0,0,14523,14870,0,0,14626,14870,0,0.9766644250168124,0.983591123066577,0.0,0.0
"('N327', '00-03-02')",0,0,809,845,0,0,810,845,0,0.957396449704142,0.9585798816568049,0.0,0.0
"('R210', '00-05-00')",15035,0,3059,15035,0,0,0,15035,15035,0.2034585966079148,0.0,0.0,1.0
"('A049', '02-00-01')",0,0,13915,15297,0,0,14131,15297,0,0.9096554880041838,0.9237759037719816,0.0,0.0
"('R155', '01-00-03')",0,0,14309,14902,0,0,13664,14902,0,0.960206683666622,0.9169239028318348,0.0,0.0
"('A069', '01-00-02')",0,0,14753,14974,0,0,14844,14974,0,0.9852410845465474,0.9913182850273808,0.0,0.0
"('C017', '00-00-02')",0,0,12783,14875,0,0,14501,14875,0,0.8593613445378151,0.9748571428571428,0.0,0.0
"('C028', '01-05-00')",14905,0,434,14905,0,0,0,14905,14905,0.0291177457229117,0.0,0.0,1.0
"('R515', '00-00-00')",0,0,13581,14181,0,0,13800,14181,0,0.9576898667230802,0.973133065369156,0.0,0.0
"('B022', '00-03-00')",15046,0,375,15046,0,0,0,15046,15046,0.0249235677256413,0.0,0.0,1.0
"('E009', '00-00-02')",0,0,14845,14954,0,0,14697,14954,0,0.9927109803397084,0.9828139628193124,0.0,0.0
"('J002', '00-06-01')",0,0,8219,8388,0,0,8291,8388,0,0.9798521697663328,0.9884358607534574,0.0,0.0
"('N549', '00-05-01')",0,0,0,0,0,0,0,0,0,,,,
"('R106', '01-02-01')",2,0,1,2,0,0,0,2,2,0.5,0.0,0.0,1.0
"('N318', '00-00-02')",0,0,14224,14999,0,0,14151,14999,0,0.948329888659244,0.9434628975265018,0.0,0.0
"('R501', '00-00-06')",0,0,14208,14977,0,0,13251,14977,0,0.9486546037257128,0.8847566268278027,0.0,0.0
"('B022', '00-03-01')",15052,0,0,15052,15052,0,96,15052,0,0.0,0.0063778899813978,1.0,0.0
"('R330', '00-00-02')",0,0,14653,14863,0,0,14745,14863,0,0.985870954719774,0.992060822175873,0.0,0.0
"('R515', '00-00-01')",0,0,13428,14184,0,0,13767,14184,0,0.9467005076142132,0.9706006768189508,0.0,0.0
"('R501', '00-00-07')",0,0,14725,14978,0,0,14623,14978,0,0.9831085592201896,0.9762985712378156,0.0,0.0
"('A002', '02-06-00')",0,0,13950,14194,0,0,12984,14194,0,0.9828096378751584,0.914752712413696,0.0,0.0
"('R106', '01-02-00')",18,0,0,18,18,0,0,18,18,0.0,0.0,1.0,1.0
"('N549', '00-05-00')",0,0,0,0,0,0,0,0,0,,,,
"('J002', '00-06-00')",0,0,14301,14838,0,0,14499,14838,0,0.9638091386979376,0.9771532551556814,0.0,0.0
"('A069', '01-00-03')",0,0,10941,10970,0,0,10906,10970,0,0.9973564266180492,0.9941659070191432,0.0,0.0
"('R605', '00-03-00')",0,0,13294,14823,0,0,13994,14823,0,0.8968494906564123,0.9440733994468056,0.0,0.0
"('R155', '01-00-02')",0,0,14197,14856,0,0,13930,14856,0,0.955640818524502,0.937668282175552,0.0,0.0
"('C028', '01-05-01')",14810,0,0,14810,14810,0,114,14810,0,0.0,0.0076975016880486,1.0,0.0
"('N130', '01-04-01')",0,0,1,14794,0,0,124,14794,0,6.75949709341625e-05,0.0083817763958361,0.0,0.0
"('A049', '02-00-00')",0,0,13811,15295,0,0,14218,15295,0,0.902974828375286,0.9295848316443284,0.0,0.0
"('R210', '00-05-01')",15002,0,0,15002,15002,0,791,15002,0,0.0,0.0527263031595787,1.0,0.0
"('R534', '01-03-03')",0,0,13820,14192,0,0,13929,14192,0,0.9737880496054117,0.9814684329199548,0.0,0.0
"('N010', '00-00-09')",0,0,0,0,0,0,0,0,0,,,,
"('R245', '00-05-01')",0,0,14864,15015,0,0,14840,15015,0,0.98994338994339,0.9883449883449884,0.0,0.0
"('N557', '00-03-00')",0,0,13416,14792,0,0,13908,14792,0,0.9069767441860463,0.9402379664683612,0.0,0.0
"('R231', '00-00-01')",0,0,14502,14964,0,0,14462,14964,0,0.9691259021651965,0.9664528201015772,0.0,0.0
"('N029', '01-00-00')",0,0,13906,14994,0,0,14458,14994,0,0.927437641723356,0.964252367613712,0.0,0.0
"('N606', '00-00-07')",0,0,14890,15087,0,0,14986,15087,0,0.986942400742361,0.9933054947968448,0.0,0.0
"('N037', '00-00-02')",0,0,14543,15080,0,0,14871,15080,0,0.9643899204244032,0.9861405835543766,0.0,0.0
"('N182', '00-06-01')",0,0,13199,14194,0,0,13321,14194,0,0.9298999577286178,0.9384951387910384,0.0,0.0
"('D003', '00-00-01')",0,0,11581,12094,0,0,11670,12094,0,0.9575822722010916,0.9649412932032412,0.0,0.0
"('N083', '01-00-00')",0,0,14767,15069,0,0,15019,15069,0,0.9799588559293916,0.9966819297896344,0.0,0.0
"('N016A', '00-03-00')",0,0,12983,13754,0,0,13566,13754,0,0.94394358004944,0.9863312490911734,0.0,0.0
"('H041', '00-06-01')",0,0,13030,14969,0,0,9826,14969,0,0.8704656289665308,0.6564232747678536,0.0,0.0
"('B020', '00-06-02')",15051,0,317,15051,0,0,0,15051,15051,0.0210617234735233,0.0,0.0,1.0
"('R244A', '01-06-00')",0,0,13064,14800,0,0,14590,14800,0,0.8827027027027027,0.9858108108108108,0.0,0.0
"('PTH22', '00-04-03')",0,0,2018,7897,0,0,4314,7897,0,0.2555400785108269,0.5462833987590224,0.0,0.0
"('N400A', '02-06-00')",0,0,13764,15015,0,0,13317,15015,0,0.9166833166833168,0.8869130869130869,0.0,0.0
"('PTH03', '00-01-03')",0,0,13737,13855,0,0,13795,13855,0,0.991483219054493,0.9956694334175388,0.0,0.0
"('JFK03', '00-03-04')",0,0,11812,15453,0,0,14857,15453,0,0.7643823205849997,0.9614314372613731,0.0,0.0
"('R626', '00-03-03')",0,0,14958,15126,0,0,14866,15126,0,0.9888932963109875,0.982811053814624,0.0,0.0
"('R319', '01-00-11')",0,0,0,0,0,0,0,0,0,,,,
"('PTH05', '00-04-08')",0,0,35,9766,0,0,6714,9766,0,0.0035838623796846,0.6874872004915011,0.0,0.0
"('N095', '00-03-07')",0,0,14798,15121,0,0,15021,15121,0,0.9786389789035116,0.993386680775081,0.0,0.0
"('R528', '00-06-02')",14994,0,0,14994,14994,0,587,14994,0,0.0,0.0391489929305055,1.0,0.0
"('R161A', '01-06-04')",0,0,3904,4306,0,0,4194,4306,0,0.9066418950301904,0.9739897816999536,0.0,0.0
"('R416', '00-05-01')",14946,0,0,14946,14946,0,119,14946,0,0.0,0.0079619965208082,1.0,0.0
"('R200A', '01-00-01')",0,0,14150,14979,0,0,14172,14979,0,0.9446558515254688,0.946124574404166,0.0,0.0
"('A054', '01-06-00')",0,0,13079,14938,0,0,13207,14938,0,0.8755522827687776,0.8841210336055697,0.0,0.0
"('N539A', '00-03-02')",0,0,3337,3353,0,0,3273,3353,0,0.995228153892037,0.9761407694601848,0.0,0.0
"('R323', '00-00-04')",0,0,14515,14894,0,0,14625,14894,0,0.9745535114811332,0.9819390358533636,0.0,0.0
"('J005', '00-06-00')",0,0,13532,14599,0,0,14046,14599,0,0.9269128022467292,0.9621206931981644,0.0,0.0
"('R512', '00-00-01')",0,0,13011,13857,0,0,13227,13857,0,0.9389478242043732,0.954535613769214,0.0,0.0
"('R242', '01-03-03')",0,0,14374,14971,0,0,14507,14971,0,0.9601229042816112,0.9690067463763276,0.0,0.0
"('R138', '00-05-00')",0,0,3696,10761,0,0,1,10761,0,0.3434625034848062,9.292816652727442e-05,0.0,0.0
"('R119', '00-00-00')",0,0,14594,14848,0,0,14267,14848,0,0.9828933189655172,0.960870150862069,0.0,0.0
"('N131', '00-00-01')",0,0,14486,14869,0,0,14323,14869,0,0.9742417109422288,0.9632793059385298,0.0,0.0
"('N110', '00-05-01')",0,0,14540,15005,0,0,14315,15005,0,0.9690103298900368,0.9540153282239252,0.0,0.0
"('R602', '00-03-00')",0,0,14780,15163,0,0,15032,15163,0,0.974741146211172,0.9913605487040824,0.0,0.0
"('H030', '01-00-00')",0,0,12785,14945,0,0,14709,14945,0,0.855470056875209,0.9842087654734024,0.0,0.0
"('R236', '00-00-01')",0,0,13041,15140,0,0,14148,15140,0,0.8613606340819022,0.9344782034346104,0.0,0.0
"('C008', '00-04-01')",15053,0,0,15053,15053,0,320,15053,0,0.0,0.021258220952634,1.0,0.0
"('PTH20', '03-01-08')",0,0,615,9287,0,0,6711,9287,0,0.0662216000861419,0.7226230214278023,0.0,0.0
"('N030', '00-00-02')",0,0,14028,14981,0,0,14199,14981,0,0.9363860890461252,0.9478005473599892,0.0,0.0
"('R173', '00-03-00')",0,0,14319,14943,0,0,14580,14943,0,0.9582413170046176,0.9757076892190324,0.0,0.0
