C/A,ENTRIES,WEEK,YEAR
H016,3827846,52,2020
H017,149668874,52,2020
H019,3236410,52,2020
H022,12075171,52,2020
H023,3073577506,52,2020
H026,27712144,52,2020
H027,1699623775,52,2020
H028,97421311,52,2020
H030,5684187,52,2020
H032,20449808,52,2020
H033,7369997,52,2020
H035,4049870,52,2020
H037,4456939,52,2020
H038,8106743,52,2020
H039,172518354,52,2020
H040,25191816,52,2020
H041,1639970033,52,2020
J001,30226595,52,2020
J002,121766421,52,2020
J003,13239899,52,2020
J005,10485030,52,2020
J007,48847809,52,2020
J009,46059740,52,2020
J012,15516523,52,2020
J013,6564776,52,2020
J016,21189636,52,2020
J017,7167701,52,2020
J020,8660380,52,2020
J021,13031683,52,2020
J022,10791473,52,2020
J023,13828788,52,2020
J024,7460802,52,2020
J025,7598723,52,2020
J028,7252649,52,2020
J030,21981413,52,2020
J031,12250440,52,2020
J034,543083,52,2020
J035,18263876,52,2020
J037,1955690378,52,2020
JFK01,355089,52,2020
JFK02,623174,52,2020
JFK03,3441380,52,2020
K017,8626425,52,2020
K019,13292627,52,2020
K022,8511780,52,2020
K024,11647577,52,2020
K025,27104945,52,2020
K026,177226460,52,2020
N001,277069609,52,2020
N002A,18842356,52,2020
N003,33519751,52,2020
N006A,1454004187,52,2020
N007A,21113717,52,2020
N009,1655178054,52,2020
N010,256450469,52,2020
N011,123153300,52,2020
N012,61668389,52,2020
N013,13395659,52,2020
N016A,11402828,52,2020
N017,16985219,52,2020
N019,42438593,52,2020
N020,79360050,52,2020
N022,190241939,52,2020
N023,2166223,52,2020
N024,6955000,52,2020
N025,25045477,52,2020
N026,88954603,52,2020
N029,185741639,52,2020
N030,9216040,52,2020
N034,67993539,52,2020
N035,18963986,52,2020
N037,31386042,52,2020
N039,11320464,52,2020
N040,21098483,52,2020
N043,26381834,52,2020
N044,32266438,52,2020
N045,96720171,52,2020
N046,16253817,52,2020
N049,651222641,52,2020
N051,1474440038,52,2020
N056,660686151,52,2020
N057,34973683,52,2020
N060,104270104,52,2020
N062,2215924469,52,2020
N062A,162321183,52,2020
N063,57485236,52,2020
N063A,4991684671,52,2020
N067,44920207,52,2020
N068,24350190,52,2020
N069,24859608,52,2020
N070,132871064,52,2020
N071,17847257,52,2020
N072,1286208765,52,2020
N073,21141829,52,2020
N075,105352500,52,2020
N076,25112042,52,2020
N077,283677686,52,2020
N078,2155283892,52,2020
N080,39827732,52,2020
N083,66658225,52,2020
N086,9937920,52,2020
N087,13855454,52,2020
N089,944468659,52,2020
N090,19554066,52,2020
N091,1225006745,52,2020
N092,416584031,52,2020
N094,1601999155,52,2020
N095,29398813,52,2020
N095A,26383684,52,2020
N098,624954965,52,2020
N100,2743714605,52,2020
N101,11188578,52,2020
N102,151931932,52,2020
N103,166346540,52,2020
N108,45683802,52,2020
N110,1982309795,52,2020
N111,14082904,52,2020
N112A,156709357,52,2020
N113,10608843,52,2020
N114,71979616,52,2020
N116,25627535,52,2020
N117,15357130,52,2020
N118,4231707,52,2020
N119,9787921,52,2020
N120,44423444,52,2020
N120A,115984456,52,2020
N121B,29259885,52,2020
N122,11093833,52,2020
N123B,3918538,52,2020
N124,56414773,52,2020
N125,7381461,52,2020
N126,13904985,52,2020
N127,9549499,52,2020
N128,21373822,52,2020
N129,1231751284,52,2020
N130,126889066,52,2020
N131,9727785,52,2020
N133,6074013,52,2020
N134,16010136,52,2020
N135,141141491,52,2020
N137,1691153768,52,2020
N138,53523279,52,2020
N139,8248987,52,2020
N141,31583207,52,2020
N181,6566016,52,2020
N181A,55149008,52,2020
N182,7323661,52,2020
N183,1502595,52,2020
N184,6736976,52,2020
N185,5124158,52,2020
N186,118989692,52,2020
N187,106194987,52,2020
N191,12796413,52,2020
N192,118299281,52,2020
N193,2575782,52,2020
N194,3023300,52,2020
N195,2741927,52,2020
N196,4108268,52,2020
N202,9495411,52,2020
N203,3613284193,52,2020
N205,735739628,52,2020
N206,934097,52,2020
N207,3628445184,52,2020
N208,1273647025,52,2020
N209,11658974,52,2020
N210,7272485,52,2020
N212,7904408,52,2020
N213,605127176,52,2020
N215,1491255664,52,2020
N217,27726544,52,2020
N218,1078804,52,2020
N220,357159812,52,2020
N221,907432564,52,2020
N222,8383315,52,2020
N223,1968564,52,2020
N224,15196692,52,2020
N225,347410697,52,2020
N300,14128280,52,2020
N301,17612704,52,2020
N303,66781440,52,2020
N304,42614356,52,2020
N305,354772939,52,2020
N305A,1491468444,52,2020
N306,825273715,52,2020
N307,5399811,52,2020
N309A,87094352,52,2020
N310,8585718,52,2020
N311,104243536,52,2020
N312,3833758,52,2020
N314,28910125,52,2020
N315,38382819,52,2020
N316,1295302,52,2020
N316A,16023153,52,2020
N317,1632244,52,2020
N318,18735311,52,2020
N319,7794108,52,2020
N322,24531439,52,2020
N323,24384984,52,2020
N324,122663334,52,2020
N325A,1951960529,52,2020
N327,86947624,52,2020
N329,34352011,52,2020
N329A,968717,52,2020
N330,45333827,52,2020
N330C,16813628,52,2020
N331,32928169,52,2020
N332,18073021,52,2020
N333,21672390,52,2020
N333A,37094014,52,2020
N333B,25278777,52,2020
N334B,477750584,52,2020
N335,63048262,52,2020
N336,56046717,52,2020
N337,20471428,52,2020
N338,85157862,52,2020
N338B,16628807,52,2020
N339,4104258,52,2020
N339A,19908400,52,2020
N340,12563493,52,2020
N340A,19558070,52,2020
N342,1317775240,52,2020
N343,74228642,52,2020
N400A,2690147706,52,2020
N401,4721858,52,2020
N405,21616439,52,2020
N408A,13190345,52,2020
N409,28659165,52,2020
N412,21151934,52,2020
N414,3971175,52,2020
N414A,7166828,52,2020
N415,10091376,52,2020
N416,542469,52,2020
N417,25284003,52,2020
N418,248006464,52,2020
N419,51253990,52,2020
N420B,5245270,52,2020
N422,16410849,52,2020
N500,139295139,52,2020
N501,1986462799,52,2020
N501A,50911034,52,2020
N502,1848451439,52,2020
N503,36780603,52,2020
N504,287173587,52,2020
N505,1133825167,52,2020
N506,1838622083,52,2020
N507,43257805,52,2020
N508,3080139978,52,2020
N509,11932973,52,2020
N510,14248297,52,2020
N511,3583475,52,2020
N512,9807598,52,2020
N513,6246959,52,2020
N519,36424423,52,2020
N519A,1942528637,52,2020
N520,307091810,52,2020
N521,90274885,52,2020
N523,47715020,52,2020
N525,28584054,52,2020
N526,10975673,52,2020
N528,137544969,52,2020
N529,19678312,52,2020
N530,29612515,52,2020
N531,6516599,52,2020
N532,21450699,52,2020
N533,371359,52,2020
N534,2610253642,52,2020
N535,36482967,52,2020
N536,9983703,52,2020
N537,28634393,52,2020
N539,13307822,52,2020
N541,6608388,52,2020
N542,131247308,52,2020
N543,9466222,52,2020
N544,543579032,52,2020
N545,131762855,52,2020
N546,40454678,52,2020
N547,68809516,52,2020
N548,10242388,52,2020
N549,20750782,52,2020
N550,1759288722,52,2020
N551,9994176,52,2020
N553,5015503,52,2020
N554,139094307,52,2020
N555,1186074020,52,2020
N556,14440421,52,2020
N557,3226278,52,2020
N558,118770486,52,2020
N559,1473277188,52,2020
N561,3533263,52,2020
N562,8515055,52,2020
N600,38048515,52,2020
N601,1787703725,52,2020
N601A,9316129,52,2020
N602,17627879,52,2020
N603,47805516,52,2020
N604,17027704,52,2020
N605,172521958,52,2020
N606,1268039560,52,2020
N607,32789396,52,2020
N700,136456300,52,2020
N700A,9744874,52,2020
N701,51965243,52,2020
N701A,7794374,52,2020
N702,10289191,52,2020
N702A,8533114,52,2020
PTH01,789031,52,2020
PTH02,1945264,52,2020
PTH03,5648134,52,2020
PTH04,3921833,52,2020
PTH05,3607920,52,2020
PTH06,1515429,52,2020
PTH07,3655807,52,2020
PTH09,1203278,52,2020
PTH10,443959,52,2020
PTH11,1852214,52,2020
PTH12,1085739,52,2020
PTH13,1227077,52,2020
PTH16,1547543,52,2020
PTH17,4866280,52,2020
PTH18,2681215,52,2020
PTH19,1276941,52,2020
PTH20,159086,52,2020
PTH21,298517,52,2020
PTH22,5433122,52,2020
R101,164224197,52,2020
R102,33091333,52,2020
R103,10265436,52,2020
R106,1500,52,2020
R107,732205395,52,2020
R107D,3797891,52,2020
R108,796896,52,2020
R108A,103178,52,2020
R109,827317,52,2020
R110,30216552,52,2020
R111,32190128,52,2020
R112,15457066,52,2020
R112A,7966252,52,2020
R113,8263136,52,2020
R114,4939590,52,2020
R115,6964247,52,2020
R116,2190183820,52,2020
R117,25136589,52,2020
R118,3219060,52,2020
R119,12158804,52,2020
R120,1591598,52,2020
R121,15638967,52,2020
R122,6545218,52,2020
R123,10266268,52,2020
R124,7251063,52,2020
R125,36787736,52,2020
R126,4068289,52,2020
R127,1481622595,52,2020
R128,33831208,52,2020
R129,25567009,52,2020
R130,103957769,52,2020
R131,26227090,52,2020
R132,2833816,52,2020
R133,21132061,52,2020
R134,13271658,52,2020
R135,39270603,52,2020
R137,5451707,52,2020
R138,1753297610,52,2020
R139,15902400,52,2020
R141,28039811,52,2020
R142,1342502129,52,2020
R143,1734784747,52,2020
R145,27327721,52,2020
R147,110924888,52,2020
R151,1743866166,52,2020
R154,10902079,52,2020
R155,51310084,52,2020
R158,1064949745,52,2020
R159,123633038,52,2020
R160,52214626,52,2020
R160A,3410248,52,2020
R161A,3064838,52,2020
R161B,760400116,52,2020
R162,578189359,52,2020
R163,1741773,52,2020
R164,45493263,52,2020
R165,2755988,52,2020
R166,19421243,52,2020
R168A,36745541,52,2020
R169,59311265,52,2020
R170,51139487,52,2020
R171,5841829,52,2020
R172,107214,52,2020
R173,1217136315,52,2020
R174,21505648,52,2020
R175,7951057,52,2020
R176,59243575,52,2020
R177,139347438,52,2020
R178,29546200,52,2020
R179,5857812,52,2020
R180,8676464,52,2020
R182,5526331,52,2020
R185,726042377,52,2020
R186,9590087,52,2020
R188,161136008,52,2020
R190,5606220,52,2020
R192,8694194,52,2020
R194,51796410,52,2020
R196,25593980,52,2020
R197,642460748,52,2020
R200A,1354525375,52,2020
R201,219378948,52,2020
R202,796783459,52,2020
R203,46196886,52,2020
R203A,170411342,52,2020
R204,89911886,52,2020
R204A,1961466,52,2020
R205A,14914065,52,2020
R206,653378457,52,2020
R208,6304386,52,2020
R210,470504668,52,2020
R210A,25680012,52,2020
R215,29525038,52,2020
R216,4943668,52,2020
R217A,37993513,52,2020
R219,14617579,52,2020
R220,9818284,52,2020
R221,82716827,52,2020
R226,2004516106,52,2020
R226A,38941053,52,2020
R227,4220257,52,2020
R227A,14759617,52,2020
R228,12875120,52,2020
R229,22977977,52,2020
R230,1174671435,52,2020
R231,19416348,52,2020
R231A,16450315,52,2020
R232,30755533,52,2020
R232A,408597818,52,2020
R235,1877,52,2020
R236,644368034,52,2020
R237,1266272682,52,2020
R237B,4972610,52,2020
R238,400169359,52,2020
R238A,14337342,52,2020
R240,95111686,52,2020
R241A,23769313,52,2020
R242,71201119,52,2020
R242A,3365572,52,2020
R243,603350222,52,2020
R244,33124172,52,2020
R244A,59342475,52,2020
R245,1087123771,52,2020
R245A,138568779,52,2020
R246,71390858,52,2020
R247,16267011,52,2020
R248,249767978,52,2020
R249,993651675,52,2020
R250,167662600,52,2020
R251,736565214,52,2020
R252,51079384,52,2020
R253,16624863,52,2020
R254,24647206,52,2020
R256,15059468,52,2020
R257,18208860,52,2020
R258,3039349974,52,2020
R259,1000607066,52,2020
R260,286719635,52,2020
R261,3300433,52,2020
R262,1725495615,52,2020
R262A,2101814,52,2020
R262B,1665067,52,2020
R283,22418947,52,2020
R284,62019428,52,2020
R285,13047591,52,2020
R286,14760135,52,2020
R287,610832811,52,2020
R288,4606392232,52,2020
R289,1814786536,52,2020
R290,38833215,52,2020
R291,3685871,52,2020
R293,46593672,52,2020
R294,32754974,52,2020
R301,376361175,52,2020
R302,15056271,52,2020
R303,15788604,52,2020
R304,1715476762,52,2020
R305,802476786,52,2020
R306,39985908,52,2020
R307,9703573,52,2020
R308,15467407,52,2020
R309,12387146,52,2020
R310,923286219,52,2020
R311,1363425997,52,2020
R312,3324417275,52,2020
R314,92946958,52,2020
R315,1483683,52,2020
R316,12265589,52,2020
R317,410730889,52,2020
R318,125123740,52,2020
R319,2380906,52,2020
R320,179001561,52,2020
R321,5148851,52,2020
R322,689335868,52,2020
R323,573752547,52,2020
R325,19565841,52,2020
R326,994994754,52,2020
R327,105032122,52,2020
R328,282300858,52,2020
R329,23016438,52,2020
R330,10794406,52,2020
R331,2720815775,52,2020
R332,916586418,52,2020
R333,1962368906,52,2020
R334,102158215,52,2020
R335,9936997,52,2020
R336,23188668,52,2020
R401,2061038557,52,2020
R402,21930656,52,2020
R403,3353447,52,2020
R404,10629735,52,2020
R405,184809721,52,2020
R406,4696114,52,2020
R407,1298710,52,2020
R408,10823839,52,2020
R409,4882337,52,2020
R410,11427002,52,2020
R411,103379240,52,2020
R412,1817810414,52,2020
R413,8781213,52,2020
R414,13612977,52,2020
R415,9588939,52,2020
R416,1019354254,52,2020
R417,259898645,52,2020
R418,25330983,52,2020
R419,2697704,52,2020
R420,19409797,52,2020
R421,12114952,52,2020
R422,9128318,52,2020
R423,182927622,52,2020
R501,144498090,52,2020
R503,7894110,52,2020
R504,37491036,52,2020
R506,7446645,52,2020
R507,608684032,52,2020
R508,134758300,52,2020
R509,34548607,52,2020
R510,8937043,52,2020
R511,36449987,52,2020
R512,61049686,52,2020
R513,33094593,52,2020
R514,67388588,52,2020
R515,38182540,52,2020
R516,30987189,52,2020
R517,126584438,52,2020
R518,61243276,52,2020
R519,42928285,52,2020
R520,22614460,52,2020
R521,24838157,52,2020
R523,1901897442,52,2020
R524,30895888,52,2020
R525,16561558,52,2020
R526,37347658,52,2020
R527,69402071,52,2020
R528,62500025,52,2020
R529,63788012,52,2020
R530,56716996,52,2020
R532,1551206060,52,2020
R532H,4831512,52,2020
R533,89508587,52,2020
R534,72995575,52,2020
R550,14729810,52,2020
R551,6996341,52,2020
R600,27805014,52,2020
R601A,8582574,52,2020
R602,30758305,52,2020
R604,32229861,52,2020
R605,9049538,52,2020
R606,20132554,52,2020
R608,7115372,52,2020
R609,7934280,52,2020
R610,48788263,52,2020
R612,190391577,52,2020
R617,9747133,52,2020
R618,5145444,52,2020
R619,31561265,52,2020
R621,1143425784,52,2020
R622,613116418,52,2020
R623,2128546,52,2020
R624,36129016,52,2020
R625,147993816,52,2020
R626,93330623,52,2020
R627,19797299,52,2020
R628,88900094,52,2020
R629,3809512,52,2020
R630,15377112,52,2020
R632,8205108,52,2020
R633,15881766,52,2020
R634,40024321,52,2020
R635,10130199,52,2020
R636,19242487,52,2020
R637,30096521,52,2020
R639,956375123,52,2020
R641,85133877,52,2020
R643,47423706,52,2020
R644,866309,52,2020
R645,17515110,52,2020
R646,1386981637,52,2020
R647,17574104,52,2020
R726,9550884,52,2020
R727,443198270,52,2020
R728,23218119,52,2020
R729,2065761509,52,2020
R730,2112254174,52,2020
S101,20394913,52,2020
S101A,1230473459,52,2020
S102,2540080,52,2020
TRAM1,1407051,52,2020
TRAM2,8231060,52,2020
A002,59408551,51,2020
A006,21438090,51,2020
A007,125661595,51,2020
A010,66655365,51,2020
A011,911980968,51,2020
A013,25543452,51,2020
A014,12221512,51,2020
A015,35390224,51,2020
A016,26789981,51,2020
A021,30079080,51,2020
A022,146716574,51,2020
A025,82022399,51,2020
A027,13127682,51,2020
A029,24241997,51,2020
A030,137227539,51,2020
A031,21299825,51,2020
A033,122807593,51,2020
A034,30516229,51,2020
A035,9750862,51,2020
A037,41806246,51,2020
A038,31200234,51,2020
A039,79401175,51,2020
A041,64211103,51,2020
A042,11021434,51,2020
A043,778995191,51,2020
A046,215254487,51,2020
A047,328348500,51,2020
A049,2579863197,51,2020
A050,24251595,51,2020
A052,1614639,51,2020
A053,2610799,51,2020
A054,16844738,51,2020
A055,129439978,51,2020
A058,264074293,51,2020
A060,21173283,51,2020
A061,38332723,51,2020
A064,13175387,51,2020
A066,2073902763,51,2020
A069,20726075,51,2020
A071,12412797,51,2020
A077,1667709580,51,2020
A081,121176531,51,2020
A082,38693693,51,2020
A083,10166364,51,2020
A084,2360558,51,2020
A085,0,51,2020
B004,37992806,51,2020
B009,13623954,51,2020
B010,6100573,51,2020
B012,1577744561,51,2020
B013,30116602,51,2020
B014,42221166,51,2020
B015,30265774,51,2020
B016,56543438,51,2020
B017,11919864,51,2020
B018,10240669,51,2020
B019,52014795,51,2020
B020,121350715,51,2020
B021,23603653,51,2020
B022,115129866,51,2020
B023,1184217875,51,2020
B024,819826626,51,2020
B024A,12663561,51,2020
B025,98692539,51,2020
B026,111366421,51,2020
B027,48983819,51,2020
B028,3025924,51,2020
B029,50758542,51,2020
B031,29887646,51,2020
B032,7888622,51,2020
B034,11319868,51,2020
C001,103518141,51,2020
C003,189814535,51,2020
C004,203686277,51,2020
C008,3439738657,51,2020
C009,683937807,51,2020
C010,21573532,51,2020
C011,7302438,51,2020
C012,260781453,51,2020
C014,27672777,51,2020
C015,6824446,51,2020
C016,15210879,51,2020
C017,6748264,51,2020
C018,47361913,51,2020
C019,14363505,51,2020
C020,124414162,51,2020
C021,18495864,51,2020
C022,2316000,51,2020
C023,1581594353,51,2020
C024,32734933,51,2020
C025,41126427,51,2020
C026,5876938,51,2020
C027,22148732,51,2020
C028,274939061,51,2020
D001,876946,51,2020
D002,20659352,51,2020
D003,12501268,51,2020
D004,2241991,51,2020
D005,12987106,51,2020
D006,2729002,51,2020
D008,2081366318,51,2020
D009,18342638,51,2020
D010,5672023,51,2020
D011,1846956890,51,2020
D012,19446028,51,2020
D015,11321473,51,2020
D016,5549455,51,2020
E001,31450296,51,2020
E003,9210219,51,2020
E004,13452323,51,2020
E005,13332112,51,2020
E009,27496313,51,2020
E011,32697931,51,2020
E012,23259263,51,2020
E013,9668100,51,2020
E014,284469759,51,2020
E015,11150396,51,2020
E016,13413447,51,2020
G001,635748806,51,2020
G009,29453555,51,2020
G011,12563795,51,2020
G015,1799961,51,2020
H001,125648588,51,2020
H003,1225812988,51,2020
H005,7129891,51,2020
H006,19871453,51,2020
H007,456862854,51,2020
H007A,2117729,51,2020
H008,4194962,51,2020
H009,82098424,51,2020
H010,8883714,51,2020
H012,16663106,51,2020
H013,37290455,51,2020
H014,4231293,51,2020
H015,17247380,51,2020
H016,3824949,51,2020
H017,149657837,51,2020
H019,3225825,51,2020
H022,12063444,51,2020
H023,3073566560,51,2020
H026,27687078,51,2020
H027,1699608028,51,2020
H028,97408760,51,2020
H030,5682335,51,2020
H032,20441041,51,2020
H033,7365307,51,2020
H035,4046761,51,2020
H037,4451046,51,2020
H038,8101701,51,2020
H039,176549006,51,2020
H040,25186269,51,2020
H041,1639955336,51,2020
J001,30215215,51,2020
J002,121756998,51,2020
J003,13233516,51,2020
J005,10475763,51,2020
J007,48828927,51,2020
J009,46040355,51,2020
J012,15506978,51,2020
J013,6551865,51,2020
J016,21178465,51,2020
J017,7161071,51,2020
J020,8654573,51,2020
J021,13024942,51,2020
J022,10784965,51,2020
J023,13821745,51,2020
J024,7450011,51,2020
J025,7595117,51,2020
J028,7244223,51,2020
J030,21971994,51,2020
J031,12238895,51,2020
J034,536847,51,2020
J035,18258819,51,2020
J037,1955684741,51,2020
JFK01,352931,51,2020
JFK02,620953,51,2020
JFK03,3434236,51,2020
K017,8619910,51,2020
K019,13284032,51,2020
K022,8505728,51,2020
K024,11639281,51,2020
K025,27092543,51,2020
K026,177220992,51,2020
N001,277065055,51,2020
N002A,18833439,51,2020
N003,33510902,51,2020
N006A,1454004480,51,2020
N007A,21105281,51,2020
N009,1655175299,51,2020
N010,259756240,51,2020
N011,123149848,51,2020
N012,61653700,51,2020
N013,13384797,51,2020
N016A,11395033,51,2020
N017,16980564,51,2020
N019,42427141,51,2020
N020,79331991,51,2020
N022,190239623,51,2020
N023,2164186,51,2020
N024,6951972,51,2020
N025,25034276,51,2020
N026,88914615,51,2020
N029,185737743,51,2020
N030,9209559,51,2020
N034,67989256,51,2020
N035,18957667,51,2020
N037,31379149,51,2020
N039,11312086,51,2020
N040,21093017,51,2020
N043,26370112,51,2020
N044,32256621,51,2020
N045,96717229,51,2020
N046,16245090,51,2020
N049,651198581,51,2020
N051,1474394260,51,2020
N056,660681423,51,2020
N057,34963536,51,2020
N060,104259972,51,2020
N062,2215913914,51,2020
N062A,162298511,51,2020
N063,57465325,51,2020
N063A,4991659758,51,2020
N067,44895177,51,2020
N068,24343552,51,2020
N069,24853563,51,2020
N070,132860102,51,2020
N071,17841497,51,2020
N072,1286186735,51,2020
N073,21133681,51,2020
N075,105348517,51,2020
N076,25098100,51,2020
N077,283672229,51,2020
N078,2155268226,51,2020
N080,39812476,51,2020
N083,66634242,51,2020
N086,9928951,51,2020
N087,13852414,51,2020
N089,944457791,51,2020
N090,19548731,51,2020
N091,1224997397,51,2020
N092,416574340,51,2020
N094,1601985578,51,2020
N095,29408896,51,2020
N095A,26358386,51,2020
N098,624943504,51,2020
N100,2743710310,51,2020
N101,11186881,51,2020
N102,151921801,51,2020
N103,166474427,51,2020
N108,45664484,51,2020
N110,1982303334,51,2020
N111,14077936,51,2020
N112A,156707170,51,2020
N113,10605039,51,2020
N114,71972977,51,2020
N116,25608714,51,2020
N117,15346703,51,2020
N118,4229502,51,2020
N119,9780574,51,2020
N120,44402331,51,2020
N120A,115976729,51,2020
N121B,29248291,51,2020
N122,11086891,51,2020
N123B,3914532,51,2020
N124,56391697,51,2020
N125,7375775,51,2020
N126,13898385,51,2020
N127,9542937,51,2020
N128,21350898,51,2020
N129,1231739256,51,2020
N130,126885441,51,2020
N131,9723342,51,2020
N133,6068365,51,2020
N134,16000799,51,2020
N135,141134352,51,2020
N137,1691150760,51,2020
N138,53521407,51,2020
N139,8245581,51,2020
N141,31566207,51,2020
N181,6564588,51,2020
N181A,55145969,51,2020
