,complex,area,scp,df_len,dt_min,dt_max,dt_avg_step,tdiff_min,tdiff_med,tdiff_mean,tdiff_max,dt_offset,idiff_min,idiff_med,idiff_mean,idiff_max,idiff_10lgst,idiff_neg_ct,idiff_zero_ct,idiff_pos_ct,idiffpt_min,idiffpt_med,idiffpt_mean,idiffpt_max,inegset_ct,inegset_avg_len,odiff_min,odiff_med,odiff_mean,odiff_max,odiff_10lgst,odiff_neg_ct,odiff_zero_ct,odiff_pos_ct,odiffpt_min,odiffpt_med,odiffpt_mean,odiffpt_max,onegset_ct,onegset_avg_len
275,438,R307,01-00-02,14950,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:00:00.963210702,0 days 00:00:30,0 days 04:00:00,0 days 04:00:01.926421404,14 days 04:00:00,0,0.0,151.0,122331.02548494983,1821542885.0,"[1821542885.0, 4583118.0, 19648.0, 7648.0, 7081.0, 1209.0, 1038.0, 888.0, 855.0, 832.0]",0,404,14546,0.0,156.0,122332.3371136641,1821542885.0,0.0,0,-748.0,160.0,115572.1523076923,1717955316.0,"[1717955316.0, 7365690.0, 19551.0, 8841.0, 7164.0, 1400.0, 1286.0, 1111.0, 1040.0, 979.0]",1360,232,13358,-1080.0,164.0,115570.23585392738,1717955316.0,0.5,0.0
276,320,R131,00-02-00,1,2021-03-15 08:00:00,2021-03-15 08:00:00,0 days 00:00:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,0,524570.0,524570.0,524570.0,524570.0,[524570.0],0,0,1,524570.0,524570.0,524570.0,524570.0,0.0,0,0.0,0.0,0.0,0.0,[0.0],0,1,0,0.0,0.0,0.0,0.0,0.0,0
277,413,R204A,03-05-01,14697,2014-10-11 02:00:00,2021-08-06 22:00:00,0 days 04:04:08.867115737,0 days 00:00:10,0 days 04:00:00,0 days 04:04:09.846907532,27 days 12:00:00,2,0.0,0.0,0.0002721643872899231,2.0,"[2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,14695,2,0.0,0.0,0.00013690693421250679,2.0,0.0,0,0.0,0.0,0.1107709056269987,954.0,"[954.0, 29.0, 22.0, 9.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0]",0,14293,404,0.0,0.0,0.10957380821413891,954.0,0.0,0
278,611,N063A,00-00-07,15340,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:53:54.837027379,0 days 00:00:12,0 days 04:00:00,0 days 03:53:55.775749674,0 days 16:00:00,0,-9.0,468.0,2048.762451108214,22724387.0,"[22724387.0, 2867.0, 2753.0, 2685.0, 2663.0, 2625.0, 2609.0, 2565.0, 2548.0, 2546.0]",3,45,15292,-10800.0,483.0,2085.9615712315467,22724387.0,3.0,1.0,0.0,59.0,449.02164276401567,5887459.0,"[5887459.0, 1008.0, 628.0, 387.0, 313.0, 275.0, 262.0, 260.0, 250.0, 242.0]",0,157,15183,0.0,61.0,450.9159623021363,5887459.0,0.0,0
279,173,N101,01-00-01,14938,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:00:12.531798098,0 days 00:01:20,0 days 04:00:00,0 days 04:00:13.495782567,7 days 04:00:00,0,-2495873.0,83.0,88.40072298835186,1877386.0,"[2495873.0, 1877386.0, 4433.0, 994.0, 982.0, 959.0, 925.0, 853.0, 839.0, 795.0]",1,721,14216,-2495873.0,84.0,88.61764232906447,1877386.0,1.0,1.0,-1288880.0,44.0,55.51727138840541,972032.0,"[1288880.0, 972032.0, 2219.0, 1880.0, 1308.0, 1253.0, 955.0, 860.0, 626.0, 622.0]",1,728,14209,-1288880.0,45.0,55.59673929097239,972032.0,1.0,1.0
280,312,R162,00-00-02,15102,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:57:36.019070321,0 days 00:00:05,0 days 04:00:00,0 days 03:57:36.972586412,14 days 04:00:00,1,-1.0,166.0,37711.29856972586,552536019.0,"[552536019.0, 13459994.0, 25546.0, 1958.0, 1670.0, 1467.0, 1455.0, 1398.0, 1364.0, 1268.0]",1,546,14555,-436.3636363636364,172.0,13328.687524551053,184178673.0,1.0,1.0,-2.0,34.0,37702.14210038406,566828856.0,"[566828856.0, 1946015.0, 4389.0, 554.0, 489.0, 288.0, 192.0, 185.0, 178.0, 177.0]",1,846,14255,-872.7272727272727,36.0,12680.988827386805,188942952.0,1.0,1.0
281,359,R646,01-06-00,181,2014-10-11 01:00:00,2014-11-10 08:00:00,0 days 04:00:59.668508287,0 days 03:00:00,0 days 04:00:00,0 days 04:02:19.226519337,0 days 12:00:00,1,0.0,135.0,24014.480662983424,4291691.0,"[4291691.0, 1257.0, 1247.0, 1230.0, 1228.0, 1209.0, 1183.0, 1171.0, 1155.0, 1146.0]",0,1,180,0.0,135.0,24012.418047882133,4291691.0,0.0,0,2.0,95.0,17707.198895027625,3166935.0,"[3166935.0, 1324.0, 1294.0, 1019.0, 1004.0, 762.0, 757.0, 747.0, 739.0, 725.0]",0,0,181,2.0,95.0,17703.51565377532,3166935.0,0.0,0
282,327,R116,00-05-02,15171,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:56:31.180541823,0 days 00:00:19,0 days 04:00:00,0 days 03:56:32.129721178,14 days 04:00:00,0,0.0,0.0,0.005273218640827896,17.0,"[17.0, 8.0, 6.0, 6.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0]",0,15137,34,0.0,0.0,0.0050095577087865,17.0,0.0,0,0.0,0.0,0.07132028211719728,658.0,"[658.0, 10.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0]",0,14828,343,0.0,0.0,0.07182631895103322,658.0,0.0,0
283,284,N408A,00-00-00,15015,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:58.621378621,0 days 00:00:05,0 days 04:00:00,0 days 03:58:59.580419580,14 days 04:00:00,0,-1319235.0,140.0,77.61345321345321,739465.0,"[1319235.0, 1142379.0, 739465.0, 17469.0, 1063.0, 1048.0, 1030.0, 1029.0, 1022.0, 1021.0]",2,583,14430,-439745.0,142.0,202.52400929372325,739465.0,2.0,1.0,-1150744.0,107.0,44.5009657009657,596369.0,"[1150744.0, 907716.0, 596369.0, 13768.0, 756.0, 741.0, 734.0, 725.0, 711.0, 710.0]",3,431,14581,-383581.3333333333,109.0,146.77247854349514,596369.0,3.0,0.6666666666666666
284,403,R232,02-00-04,15072,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:58:04.394904458,0 days 00:00:03,0 days 04:00:00,0 days 03:58:05.350318471,14 days 04:00:00,1,0.0,67.0,188.07105891719746,1103564.0,"[1103564.0, 11698.0, 1313.0, 751.0, 699.0, 625.0, 602.0, 590.0, 575.0, 574.0]",0,1009,14063,0.0,70.0,191.51953558702064,1103564.0,0.0,0,0.0,34.0,110.81641454352442,678579.0,"[678579.0, 6832.0, 618.0, 521.0, 516.0, 421.0, 415.0, 411.0, 409.0, 407.0]",0,1003,14069,0.0,35.0,113.91183827430123,678579.0,0.0,0
285,210,N224,00-00-04,14975,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:59:36.921535893,0 days 00:01:19,0 days 04:00:00,0 days 03:59:37.883138564,7 days 04:00:00,1,0.0,72.0,173.58350584307178,1369176.0,"[1369176.0, 3379.0, 360.0, 358.0, 356.0, 354.0, 351.0, 349.0, 345.0, 343.0]",0,203,14772,0.0,73.0,174.45609633068509,1369176.0,0.0,0,0.0,156.0,390.4850751252087,3374699.0,"[3374699.0, 8301.0, 1498.0, 695.0, 578.0, 554.0, 543.0, 532.0, 530.0, 530.0]",0,60,14915,0.0,157.0,390.8312982529251,3374699.0,0.0,0
286,48,B020,00-00-05,783,2021-04-05 16:00:00,2021-08-06 20:00:00,0 days 03:46:30.804597701,0 days 00:00:02,0 days 04:00:00,0 days 03:46:49.195402298,0 days 16:00:00,0,0.0,2.0,5.644955300127714,2422.0,"[2422.0, 26.0, 19.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0, 13.0]",0,259,524,0.0,2.0,5.653003255496334,2422.0,0.0,0,0.0,20.0,46.79054916985952,19545.0,"[19545.0, 152.0, 77.0, 75.0, 74.0, 74.0, 73.0, 72.0, 72.0, 70.0]",0,36,747,0.0,20.0,49.08629755055208,19545.0,0.0,0
287,57,G015,01-06-01,14949,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:00:01.926550270,0 days 00:01:11,0 days 04:00:00,0 days 04:00:02.889825406,2 days 20:00:00,0,0.0,29.0,51.30831493745401,181693.0,"[181693.0, 891.0, 347.0, 279.0, 259.0, 257.0, 256.0, 255.0, 249.0, 239.0]",0,642,14307,0.0,29.0,51.52362385610563,181693.0,0.0,0,0.0,7.0,14.00347849354472,54682.0,"[54682.0, 283.0, 95.0, 91.0, 71.0, 68.0, 66.0, 63.0, 62.0, 61.0]",0,1250,13699,0.0,7.0,13.985523594955483,54682.0,0.0,0
288,623,A046,00-03-08,3,2019-08-25 01:00:00,2019-08-25 09:00:00,0 days 02:40:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,1,1.0,6.0,323018.3333333333,969048.0,"[969048.0, 6.0, 1.0]",0,0,3,1.0,6.0,323018.3333333333,969048.0,0.0,0,22.0,114.0,637493.6666666666,1912345.0,"[1912345.0, 114.0, 22.0]",0,0,3,22.0,114.0,637493.6666666666,1912345.0,0.0,0
289,81,J035,00-00-02,14181,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:13:01.891262957,0 days 00:00:44,0 days 04:00:00,0 days 04:13:02.906706156,145 days 04:15:22,0,0.0,39.0,277.6680064875538,3090177.0,"[3090177.0, 469.0, 314.0, 312.0, 311.0, 300.0, 297.0, 296.0, 292.0, 289.0]",0,778,13403,0.0,40.0,278.7674157832153,3090177.0,0.0,0,0.0,19.0,159.26549608631268,1864616.0,"[1864616.0, 189.0, 181.0, 177.0, 170.0, 169.0, 166.0, 165.0, 162.0, 160.0]",0,715,13466,0.0,19.0,159.47325037853795,1864616.0,0.0,0
290,241,N541,01-06-00,14943,2014-10-11 00:30:00,2021-08-06 20:30:00,0 days 04:00:07.709295322,0 days 00:00:06,0 days 04:00:00,0 days 04:00:08.672957237,14 days 04:00:00,0,0.0,102.0,256.66298601351804,1786944.0,"[1786944.0, 12735.0, 986.0, 915.0, 908.0, 880.0, 867.0, 819.0, 806.0, 683.0]",0,412,14531,0.0,104.0,259.07553576752923,1786944.0,0.0,0,0.0,21.0,68.10352673492605,509561.0,"[509561.0, 3535.0, 290.0, 273.0, 268.0, 251.0, 251.0, 247.0, 242.0, 236.0]",0,530,14413,0.0,21.0,67.8990821444094,509561.0,0.0,0
291,288,N415,00-00-01,14873,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:01:15.519397566,0 days 00:01:23,0 days 04:00:00,0 days 04:01:16.487594970,14 days 04:00:00,1,0.0,75.0,358.08599475559737,3772526.0,"[3772526.0, 9203.0, 582.0, 551.0, 515.0, 499.0, 478.0, 426.0, 423.0, 418.0]",0,506,14367,0.0,76.0,358.06370140517396,3772526.0,0.0,0,0.0,62.0,257.4414711221677,2523685.0,"[2523685.0, 7980.0, 559.0, 475.0, 468.0, 464.0, 452.0, 452.0, 424.0, 421.0]",0,439,14434,0.0,62.0,256.9749850084196,2523685.0,0.0,0
292,625,A061,00-03-03,15014,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:58:59.576395364,0 days 00:00:39,0 days 04:00:00,0 days 03:59:00.535500199,3 days 12:00:00,1,0.0,54.0,105.28526708405488,571467.0,"[571467.0, 1441.0, 1222.0, 1167.0, 495.0, 487.0, 480.0, 409.0, 408.0, 374.0]",0,139,14875,0.0,55.0,106.19736544133254,571467.0,0.0,0,-2.0,227.0,391.4198081790329,2228817.0,"[2228817.0, 4725.0, 4158.0, 4152.0, 1719.0, 1585.0, 1206.0, 1180.0, 1095.0, 1060.0]",1,33,14980,-738.4615384615385,231.0,394.98168425981635,2228817.0,1.0,0.0
293,628,N095,00-05-00,15177,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:56:25.570270804,0 days 00:00:06,0 days 04:00:00,0 days 03:56:26.519074915,0 days 16:00:00,1,-10604.0,0.0,1.0128483890096858,10604.0,"[10604.0, 10604.0, 10202.0, 13.0, 10.0, 9.0, 8.0, 8.0, 8.0, 7.0]",1,11801,3375,-10604.0,0.0,1.0137403614731402,10604.0,1.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,15177,0,0.0,0.0,0.0,0.0,0.0,0
294,34,C020,00-06-01,8641,2017-09-04 12:00:00,2021-08-06 20:00:00,0 days 03:58:41.675731975,0 days 00:01:03,0 days 04:00:00,0 days 03:58:43.342205763,1 days 00:00:00,0,0.0,13.0,17.48894803842148,152.0,"[152.0, 139.0, 124.0, 111.0, 101.0, 95.0, 95.0, 94.0, 93.0, 92.0]",0,922,7719,0.0,13.0,17.676643653680113,177.77777777777777,0.0,0,0.0,115.0,154.56717972456892,1511.0,"[1511.0, 817.0, 723.0, 719.0, 711.0, 700.0, 694.0, 692.0, 692.0, 690.0]",0,137,8504,0.0,116.0,155.33151644168234,2666.6666666666665,0.0,0
295,619,N519A,01-05-00,15044,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:58:30.981122042,0 days 00:00:11,0 days 04:00:00,0 days 03:58:31.938314278,14 days 04:00:00,1,0.0,0.0,0.29672959319329967,955.0,"[955.0, 26.0, 12.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0]",0,12387,2657,0.0,0.0,0.3244646394557524,955.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,15044,0,0.0,0.0,0.0,0.0,0.0,0
296,277,N301,00-00-04,14945,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:05.781197724,0 days 00:01:05,0 days 04:00:00,0 days 04:00:06.744730679,7 days 04:00:00,1,-6748033.0,139.0,232.24918032786886,6513642.0,"[6748033.0, 6513642.0, 53485.0, 11479.0, 6164.0, 5691.0, 2454.0, 2221.0, 1842.0, 1653.0]",4,415,14526,-2497858.0844172537,142.0,516.5776526617029,6513642.0,4.0,1.0,-3684876.0,85.0,130.9536299765808,3564731.0,"[3684876.0, 3564731.0, 27620.0, 6387.0, 5553.0, 2821.0, 1597.0, 1581.0, 1542.0, 1482.0]",4,103,14838,-1363997.0798416534,86.0,288.8098113784467,3564731.0,4.0,1.0
297,459,R518,00-00-00,15028,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:46.217726909,0 days 00:00:00,0 days 04:00:00,0 days 03:58:47.175938248,14 days 04:00:00,0,-4977393.0,106.0,35.82672344956082,3758239.0,"[4977393.0, 3758239.0, 212482.0, 12171.0, 758.0, 747.0, 728.0, 688.0, 678.0, 650.0]",3,658,14367,-4977393.0,108.0,42.74049443184816,3758239.0,3.0,1.0,-13433739.0,218.0,76.57386212403513,10027394.0,"[13433739.0, 10027394.0, 643745.0, 33798.0, 2358.0, 2172.0, 2007.0, 1964.0, 1518.0, 1512.0]",2,568,14458,-13433739.0,222.0,98.04407900692006,10027394.0,2.0,1.5
298,413,R203,00-03-00,15152,2014-10-11 02:00:00,2021-08-06 22:00:00,0 days 03:56:48.975712777,0 days 00:00:28,0 days 04:00:00,0 days 03:56:49.926082365,14 days 04:00:00,2,-3338398.0,73.0,3.4402719112988382,2159605.0,"[3338398.0, 2159605.0, 855592.0, 68104.0, 16391.0, 16357.0, 15548.0, 1997.0, 980.0, 917.0]",4,968,14180,-855592.0,80.0,171.54675214827608,2159605.0,4.0,1.0,-641266.0,10.0,0.8485348468848997,421104.0,"[641266.0, 421104.0, 161414.0, 16122.0, 3095.0, 372.0, 352.0, 282.0, 258.0, 216.0]",4,1372,13776,-161414.0,11.0,34.79033243195924,421104.0,4.0,1.0
